Code,Client,Nombre d'impayée,Total d'impayées,Chiffre d'affaire,Encaissement,score,Score_scaled,Classement
1246774.0,STE AMGHIRAN TRAVAUX,1.0,31312.0,246972.0,-331204.0,262856.0,-0.0313506819316454,2
1246809.0,STE ARGANA GARDEN,1.0,20904.0,0.0,0.0,-41808.0,-0.0367742717033232,3
1246858.0,STE MANIS,1.0,55578.0,0.0,0.0,-111156.0,-0.0380087959775607,3
1246867.0,URBAGEC,1.0,278928.96,6486189.74,-6934859.07,11517182.9,0.1689974138786812,2
1246877.0,STE STBANDZ,1.0,30000.0,78384.0,-153806.0,-54076.0,-0.0369926650787103,3
1246925.0,STE MATRANS AFRIC,3.0,109494.74,158615.52,-130351.27,-283208.90000000014,-0.0410716598165029,3
1246926.0,STE MESNOUNI DEVELOPPEMENT,1.0,4630.8,0.0,0.0,-9261.6,-0.0361948848307523,3
1247176.0,STE AATOUF MARBRE,2.0,300000.0,0.0,0.0,-1200000.0,-0.0573922583536624,3
1247202.0,RTM HOLDING,6.0,245200.0,3077834.04,-3691430.46,1986075.24,-0.0006741522319689,2
1247209.0,STE SOLUMETAL,1.0,3528.0,0.0,0.0,-7056.0,-0.0361556210201268,3
1247214.0,STE HVISION,2.0,400000.0,0.0,0.0,-1600000.0,-0.0645130074696429,3
1247412.0,STE SEVEN ART CONSTRUCTION,1.0,50000.0,0.0,0.0,-100000.0,-0.037810198284716,3
1247436.0,STE EAMAR DE GENIE CIVILE,1.0,97100.0,-242253.0,-401552.0,-1966316.0,-0.0710341183025667,3
1247441.0,STE AIZEM,1.0,500000.0,0.0,0.0,-1000000.0,-0.0538318837956722,3
1247457.0,STE CONSTRUCTION KASSI,3.0,41950.0,0.0,0.0,-251700.0,-0.0405107423869516,3
1247467.0,STE OUAFI EDIFICE,3.0,146544.0,300384.0,-300527.88,-278783.76,-0.0409928840371452,3
1247474.0,STE ROUZI-PRO,1.0,4740.0,54798.0,-60294.0,89124.0,-0.0344434368951893,2
1247545.0,STE MAPIMAR,4.0,184199.0,26040.0,-301134.0,-1971700.0,-0.0711299635856678,3
1247554.0,STE BINAA AL YOUSSR,1.0,264912.0,150072.0,-150072.0,-229680.0,-0.0401187451481169,3
1247590.0,STE A2Z TRAVAUX,1.0,67460.0,0.0,0.0,-134920.0,-0.0384318396825411,3
1247592.0,STE DAMANIA PRO,4.0,164688.0,0.0,0.0,-1317504.0,-0.0594840496139728,3
1247617.0,STE GEWORK,1.0,18360.0,0.0,0.0,-36720.0,-0.0366836957745679,3
1247630.0,STE SALOBAT,1.0,22038.0,0.0,0.0,-44076.0,-0.0368146463508108,3
1247652.0,STE ECO SYNERGIE,1.0,6728.0,0.0,0.0,-13456.0,-0.0362695530059825,3
1247740.0,STE HAUT TRAVAUX PUBLICS,7.0,578322.95,2998729.51,-2819175.51,-1739954.279999999,-0.0670044557586121,3
1247745.0,STE NIBET TRANSPORT,1.0,85344.31,1369947.62,-2070415.65,1168270.5600000003,-0.0152326071123557,2
1247810.0,Mr MOUNADI MOHAMED,1.0,41040.0,0.0,0.0,-82080.0,-0.0374911887243201,3
1247886.0,STE GOBTD,2.0,49266.0,0.0,0.0,-197064.0,-0.0395381192651998,3
1247909.0,STE CAPSIM BTP,2.0,79310.0,79278.0,-174428.0,-348984.0,-0.0422425797794492,3
1247910.0,STE LAAJILY TRANS,9.0,589681.0,0.0,0.0,-10614258.0,-0.2249836816814435,3
1247950.0,STE GRIJA CONSTRUCTION,1.0,31512.0,0.0,0.0,-63024.0,-0.0371519562364348,3
1247963.0,STE HAIMCO,1.0,80000.0,-480.0,0.0,-161920.0,-0.0389124902478698,3
1247982.0,STE YOUYAMINE,1.0,30000.0,0.0,0.0,-60000.0,-0.037098123373118,3
1247995.0,STE HIGH CERAM,1.0,200000.0,0.0,0.0,-400000.0,-0.0431507601217014,3
1248013.0,STE NOVIALE TRAV,1.0,16296.0,0.0,0.0,-32592.0,-0.036610209643691,3
1248017.0,STE TRADE HOLDING I,5.0,297920.0,0.0,0.0,-2979200.0,-0.0890653504215437,3
1248022.0,STE BASGHALA SERVICE,2.0,90072.0,7521012.0,-7792189.6,14139380.8,0.2156774473245585,2
1248045.0,STE LUXE TRAVAUX BATIMENT,1.0,150000.0,0.0,0.0,-300000.0,-0.0413705728427063,3
1248051.0,STE TRAVITEL,1.0,16000.0,45120.0,-16000.0,116480.0,-0.0339564488631473,2
1248078.0,STE CONSTRUCTION RABIS,1.0,100000.0,0.0,0.0,-200000.0,-0.0395903855637111,3
1248079.0,STE SPECIALISTE SERVICES,2.0,52900.0,0.0,0.0,-211600.0,-0.0397968872880746,3
1248107.0,STE BRAINBAT TRAVAUX,1.0,47700.0,0.0,0.0,-95400.0,-0.0377283096698822,3
1248193.0,STE GENERAL TRAD CONSTRUCTION,1.0,30000.0,0.0,0.0,-60000.0,-0.037098123373118,3
1248255.0,STE CONTIVAL,3.0,34000.0,52074.0,-100000.0,-195704.0,-0.0395139087182055,3
1248266.0,ABIRCIM,1.0,41092.8,3764476.9,-3956216.71,7063288.58,0.0897097537741546,2
1248283.0,STE BRICO AMINE,1.0,41008.8,5895450.3,-6446362.21,10607059.18,0.1527955071921239,2
1248304.0,MAISON DE T.M.C,4.0,41440.0,5984402.12,-6433644.0,10738800.48,0.1551407490559067,2
1248308.0,STE SPARTEL DEVELOPPEMENT,3.0,400000.0,321594.0,-500000.0,-2113624.0,-0.0736564765795089,3
1248330.0,ALHAMRA BETON,1.0,124000.0,8251759.58,-8229792.99,16299452.34,0.2541307660968326,2
1248343.0,STE E.R.C.I,1.0,4226.0,0.0,0.0,-8452.0,-0.0361804724345415,3
1248348.0,STE INNMED BTP,3.0,76542.0,140979.0,-209884.0,-315104.0,-0.0416394523293257,3
1248357.0,AGROASB,1.0,41428.8,466723.8,-594709.2,594619.2000000001,-0.0254446756488583,2
1248360.0,LEKHTARTE,1.0,39949.2,725454.0,-947640.0,926637.6,-0.0195341263281351,2
1248414.0,STE QUIET BUILDING,2.0,340830.0,1190460.0,-1995714.0,-592908.0,-0.0465848837978653,3
1248417.0,INTERACTIVE T.P,4.0,165312.0,978924.18,-783215.0,1026770.7200000002,-0.0177515692638342,2
1248487.0,MARIMANE,4.0,78505.2,637187.4,-902423.4,115861.20000000008,-0.0339674646620298,2
1248490.0,BRICO ALLATI ONE,3.0,17830.0,5747188.56,-6116818.02,10648138.2,0.1535267906804998,2
1248496.0,STE WORCO,2.0,559911.0,139416.0,-1491396.0,-4664772.0,-0.1190716887438475,3
1248508.0,STE SOCODIV,1.0,33120.0,395386.74,-428506.74,658293.48,-0.0243111542163065,2
1248516.0,STE TRAMECO,3.0,169618.0,405240.0,-367104.0,-130956.0,-0.0383612730588017,3
1248536.0,STE HADDIOUI RYAD TRAVAUX DIVERS,6.0,349842.0,289548.0,-420628.0,-3881168.0,-0.1051220700181505,3
1248543.0,STE  SQUARE BUILDING,2.0,147426.0,147426.0,-197208.0,-394416.0,-0.0430513544640423,3
1248556.0,R.K.R 3,4.0,37600.0,18802024.56,-19964377.36,34978543.52,0.5866535711150934,2
1248559.0,STE FER ALLALI,2.0,32000.0,3347229.12,-3459387.12,6342142.24,0.0768719983665356,2
1248560.0,STE ZERHOUN FER,3.0,15867.0,1174546.2,-1091292.8,2420397.2,0.0070575920498333,2
1248565.0,STE AGLORIF,1.0,40733.28,1372684.32,-1370718.0,2667834.72,0.0114624433043343,2
1248612.0,BEL PREFA ABDA,1.0,80000.0,2531619.79,-2880000.0,4206479.16,0.0388531958941801,2
1248613.0,STE SOUSSRID,1.0,52392.0,373811.99,-226390.99,937681.98,-0.0193375156803312,2
1248614.0,STE ROBUST EDIFICE,3.0,124800.0,120359.94,-167040.0,-601440.24,-0.0467367736489586,3
1248635.0,STE RAOUAT AL AMAL,1.0,138240.0,138240.0,-138240.0,0.0,-0.0360300110057209,3
1248648.0,BETAGLO,1.0,43820.0,160876.8,-204689.4,146488.39999999997,-0.0334222431437174,2
1248682.0,BRICO OUALKADI,1.0,17712.0,3489728.94,-3539443.72,6844604.319999999,0.08581676439647,2
1248741.0,TIZAL CONSTRUCTION,1.0,40532.4,357285.6,-438350.4,471376.7999999999,-0.0276386211759866,2
1248843.0,Mr LACHRAF ABDESSAMAD,1.0,33600.0,132720.0,-213360.0,36960.0,-0.0353720537874043,3
1248858.0,STE EL HJOUJI AGRICOLE,1.0,20448.0,24096.0,-50304.0,-45120.0,-0.0368332315060035,3
1707.0,VENTES AU PERSONNEL SE SAFI,0.0,0.0,314788.8,-314788.8,629577.6,-0.024822350659118,2
1046246.0,STE SMH TELECOMMUNICATION,0.0,0.0,383076.0,-595764.0,340776.0,-0.0299635600038524,2
1046254.0,STE SOCIMAT,0.0,0.0,6373851.0,-7296849.0,10901706.0,0.1580407723997276,2
1046271.0,TAMCO,0.0,0.0,14452172.28,-15447995.98,26912697.16,0.4430664002710819,2
1046281.0,ETS AIT OUCHEN FRERES,0.0,0.0,1454776.2,-1497054.0,2824996.8,0.0142602226598984,2
1046300.0,OUBELKHIRE,0.0,0.0,291664.8,-298545.76,569567.6799999999,-0.0258906396210932,2
1046301.0,SAADA EQUIP MAT CONST,0.0,0.0,2915287.2,-3136697.1,5387754.600000001,0.0598821110069538,2
1046324.0,STE ENTREPRISE MOUSSADAK BOUCHTA -,0.0,0.0,162671.4,-16307.4,618070.7999999999,-0.0250271932489375,2
1046342.0,ANZI MATERIAUX,0.0,0.0,4588448.04,-4919733.88,8514324.4,0.1155409088554572,2
1046344.0,BENSI MATERIAUX,0.0,0.0,3277638.0,-3565273.2,5980005.6,0.0704252879686753,2
1046352.0,EQUIPEMENT OUARZAZATE S.A.R.L,0.0,0.0,11254375.61,-10985263.34,23046975.76,0.3742493196668896,2
1046357.0,AJDIGUE SARL,0.0,0.0,12137438.88,-12922585.54,22704584.440000005,0.3681541129438662,2
1046365.0,SOMAGEC,0.0,0.0,14787029.56,-12750442.29,33647233.660000004,0.5629537623433657,2
1046366.0,SOMAPREC,0.0,0.0,832353.79,-1125928.86,1077557.44,-0.0168474705349753,2
1046370.0,SOSAMAC SARL,0.0,0.0,304285829.98,-286238533.56,644666252.8000001,11.440236613314449,1
1046392.0,SICOFAM S.A.,0.0,0.0,642027.84,-631114.96,1305881.44,-0.0127828757320825,2
1046393.0,SITAMAR,0.0,0.0,9030663.0,-9460115.58,17202420.84,0.2702052964671658,2
1046394.0,SNCE,0.0,0.0,1001972.74,-1126788.77,1754313.42,-0.0047999466691765,2
1046411.0,SBBM,0.0,0.0,2466626.42,-2593315.93,4679873.819999999,0.0472805074109423,2
1046413.0,SGTM SA,0.0,0.0,13462957.61,-25979439.6,1892951.2399999944,-0.0023319338336604,2
1046415.0,S.M.I,0.0,0.0,3527121.79,-4224991.3,5658504.5600000005,0.0647019673527582,2
1046426.0,STE SAADEC,0.0,0.0,449597.16,-565861.68,666665.2799999998,-0.0241621204976836,2
1046439.0,STE RECOS,0.0,0.0,26160.02,-26160.02,52320.04,-0.0350986163092757,3
1046494.0,STE MAZGUITA,0.0,0.0,68040.0,-68040.0,136080.0,-0.0336075321564643,2
1046520.0,COMPTOIR GENERAL DADES,0.0,0.0,6531987.54,-7041809.82,12044330.52,0.1783816287514467,2
1046531.0,COOP. ZAD EL KHEIR,0.0,0.0,533109.6,-577535.4,977367.6,-0.0186310373215009,2
1046539.0,COGEDRA,0.0,0.0,1372821.25,-1249525.75,2992233.5,0.0172373491191097,2
1046542.0,COMASUD,0.0,0.0,11492421.19,-12527098.49,20915487.78,0.3363048417936194,2
1046559.0,OULAINE,0.0,0.0,1256504.4,-1345000.0,2336017.6,0.0055554771445663,2
1046599.0,STE S.T.A.M (B),0.0,0.0,3322102.02,-5123149.55,3042108.9800000004,0.0181252260694075,2
1046602.0,STE SORAA TRAVAUX,0.0,0.0,264048.0,-227568.0,601056.0,-0.0253300885540839,2
1046612.0,SOCIETE DE PROCEDES ET TRAVAUX SPEC,0.0,0.0,910398.0,-698340.0,2244912.0,0.0039336268429141,2
1046645.0,STE TRAVIAM,0.0,0.0,1730183.4,-1327325.4,4266082.8,0.0399142523112782,2
1046681.0,STE WATEC,0.0,0.0,20856.0,-20856.0,41712.0,-0.0352874592879064,3
1046787.0,MAMZ ABDALLAH,0.0,0.0,259707.6,-240000.0,558830.4,-0.0260817833137633,2
1046793.0,MISATOM SARL,0.0,0.0,52534648.15,-55000700.0,100137192.6,1.7465995532023288,1
1046810.0,LAKHOUILI,0.0,0.0,35027407.2,-35694343.69,68720941.42000002,1.1873314461588127,1
1046845.0,EXPRESS BETON,0.0,0.0,22920.0,0.0,91680.0,-0.0343979353083381,2
1046952.0,STE EBER,0.0,0.0,98988.0,-98988.0,197976.0,-0.0325056674382575,2
1047084.0,STE BELTRANSFO,0.0,0.0,39654.0,-40338.0,77940.0,-0.0346425330404721,2
1047096.0,STE BECOMAR,0.0,0.0,44610.72,-53664.24,71114.40000000001,-0.0347640415033872,2
1047113.0,STE AUXI BETON,0.0,0.0,896513.95,-1009573.95,1566907.9,-0.0081361158963512,2
1047127.0,STE ARGECI,0.0,0.0,436017.0,-447969.0,848130.0,-0.0209317086363795,2
1047231.0,STE NGE CONTRACTING,0.0,0.0,5810271.87,-2008062.77,19224961.94,0.3062103158418139,2
1047297.0,IGHNANE DE MATERIAUX DE CONSTRUCTIO,0.0,0.0,905199.3,-1503445.8,613905.6000000001,-0.0251013416094822,2
1047301.0,IRSA,0.0,0.0,3209479.2,-3490226.4,5857464.000000001,0.0682438179939982,2
1047332.0,STE LAMSETRI CONSTRUCTION,0.0,0.0,2032.56,-225437.42,-442744.6,-0.0439116940533587,3
1047352.0,ETS AFRA FRERES,0.0,0.0,4910536.8,-5345199.52,8951748.16,0.1233278709862794,2
1047361.0,AIT MENZAR ENT SARL,0.0,0.0,2000486.59,-1250000.0,5501946.36,0.0619149381921345,2
1047372.0,ANZA MATERIAUX,0.0,0.0,745849.25,-921500.45,1140396.1,-0.0157288247033643,2
1047387.0,BENCHEKROUN ET FILS,0.0,0.0,606681.6,-669600.0,1087526.4,-0.0166700043772072,2
1047495.0,STE AZROU MATERIAUX,0.0,0.0,6883.8,-6883.8,13767.6,-0.0357849219418979,3
1047500.0,STE SGTM,0.0,0.0,19312296.0,-11629452.0,53990280.0,0.9250980854481294,2
1047503.0,STE SOMAGEC (B),0.0,0.0,1775614.8,-1510390.4,4081678.4,0.0366315086405709,2
1047551.0,STE SEPROB,0.0,0.0,622446.0,-625400.0,1238984.0,-0.0139737754489359,2
1047561.0,STE DUMEZ MAROC,0.0,0.0,75921.0,-75921.0,151842.0,-0.0333269390375491,2
1047649.0,TEGUINDA,0.0,0.0,1809626.4,-2294500.0,2649505.6,0.0111361506417425,2
1047692.0,AIT BADANE EQUIPT INDUSTRIEL,0.0,0.0,2611767.6,-2755320.12,4936430.16,0.0518476907390778,2
1047702.0,ASMENT DE TEMARA,0.0,0.0,16686043.2,-13503040.32,39738092.16,0.671382450541959,2
1047740.0,STE ENTC,0.0,0.0,591381.0,-535395.07,1294733.86,-0.0129813235331583,2
1047756.0,STE BATIMENT KHAIRA,0.0,0.0,425850.0,-320742.0,1061916.0,-0.017125917460107,2
1047805.0,STE NICE TRAVAUX,0.0,0.0,949396.66,-854349.14,2088888.36,0.001156113851409,2
1047866.0,STE SOTRADEMA,0.0,0.0,1290516.45,-834475.8,3493114.2,0.0261539636234514,2
1047931.0,STE SAREA,0.0,0.0,12338.4,-26396.4,-3439.2000000000044,-0.0360912352066201,3
1048078.0,STE ESTAC,0.0,0.0,53340.0,-901000.94,-1588641.88,-0.0643108116622699,3
1048558.0,STE GEROA,0.0,0.0,351690.0,-317988.0,770784.0,-0.0223086122891911,2
1048739.0,STE SEDRIC,0.0,0.0,10692.0,-10692.0,21384.0,-0.0356493357579806,3
1048787.0,SOKETMA,0.0,0.0,41817.6,-266817.6,-366364.79999999993,-0.0425519905700368,3
1048887.0,STE CIBEL,0.0,0.0,18450.0,-21450.0,30900.0,-0.0354799331365114,3
1048976.0,STE SORES,0.0,0.0,5472.0,-5882.4,10123.2,-0.0358497990870936,3
1049036.0,STE ATLENT,0.0,0.0,60642.0,-9768.0,223032.0,-0.0320596237136325,2
1049042.0,STE ETABLISSEMENT EL HARDOUFI,0.0,0.0,18048.0,-32304.0,7584.0,-0.0358950016024819,3
1049286.0,SOSIMOTA,0.0,0.0,6817954.8,-6999178.1,13273463.0,0.200262488802404,2
1049307.0,STE AITECO,0.0,0.0,315795.0,-307200.0,648780.0,-0.0244805119770563,2
1049348.0,STE UMGC,0.0,0.0,1296372.0,-1120714.82,2944058.36,0.0163797414051916,2
1049411.0,STE UNION DES THERMICIENS D'EQUIPEM,0.0,0.0,26640.0,-23616.0,59328.0,-0.0349738614968386,2
1049468.0,TE & GI CONSTRUCTION SARL,0.0,0.0,11778163.07,-11485000.0,24142652.28,0.3937544136948661,2
1049579.0,SOBAFER,0.0,0.0,10059042.24,-10861294.7,18513579.56,0.2935463772080411,2
1049597.0,OULED BERHIL CONSTRUCTION,0.0,0.0,44787.6,-45000.0,89150.4,-0.0344429669257476,2
1049598.0,AIT HAJJI FRERES SAHAF,0.0,0.0,650019.6,-662486.8,1275104.7999999998,-0.0133307575622646,2
1049760.0,STE SOGETRAMA GLS,0.0,0.0,487326.0,-855735.0,237834.0,-0.0317961203925956,2
1049814.0,TGCC,0.0,0.0,365283.6,-474922.8,511288.79999999993,-0.026928112829194,2
1049859.0,STE LES ATELIERS HAMMA,0.0,0.0,179112.0,-537114.0,-357780.0,-0.0423991650525096,3
1050016.0,MENARA PREFA,0.0,0.0,14700525.89,-12845898.05,33110307.46,0.5533954704333738,2
1050017.0,ENTREPRISE ABDELMAJID,0.0,0.0,249024.6,-249072.6,497953.2,-0.0271655114839717,2
1050025.0,STE IGASER,0.0,0.0,6999165.0,-6798054.0,14400552.0,0.2203267838033574,2
1050251.0,SOMATRAC MATERIAUX,0.0,0.0,2052093.6,-1990088.94,4228196.5200000005,0.0392398055742337,2
1050439.0,STE COMPTOIR ACHAHID,0.0,0.0,38802.0,-217589.0,-279970.0,-0.0410140013307235,3
1050558.0,STE ENTREPRISE MOUBIOU,0.0,0.0,785344.73,-900720.33,1339938.26,-0.0121766005548122,2
1050582.0,STE BECOTRAV,0.0,0.0,324024.0,-286296.0,723504.0,-0.0231502848347,2
1064347.0,SAADA PLATRE,0.0,0.0,28787363.5,-29915819.15,55317815.7,0.9487307071036484,2
1064544.0,SAHATEC,0.0,0.0,14776395.76,-15578713.82,27948155.4,0.4614994961388687,2
1064558.0,TOUSSLAN DE CONSTRUCTION,0.0,0.0,3800908.8,-3864000.0,7475635.199999999,0.097050295848761,2
1064561.0,ESSAIDI MOHAMED,0.0,0.0,135108.0,-135108.0,270216.0,-0.0312196601479114,2
1065625.0,STE SEEG,0.0,0.0,140616.0,-140616.0,281232.0,-0.0310235547172573,2
1068632.0,STE GHATBEL,0.0,0.0,540759.6,-192506.4,1778025.6,-0.0043778254572441,2
1069389.0,STE SICATRA,0.0,0.0,3368088.09,-2517491.01,8437370.34,0.1141709824686669,2
1069966.0,AMOSSOU,0.0,0.0,246756.0,-21300.0,944424.0,-0.0192174950979439,2
1083745.0,STE JANIHA PORT EXPORT,0.0,0.0,22752.14,-23516.42,43975.72,-0.0352471608324344,3
1085458.0,STE POLY CONCRETE,0.0,0.0,1156164.0,-1107234.0,2410188.0,0.0068758491701461,2
1085837.0,STE MERBEL CONSTRUCTION,0.0,0.0,63048.0,-98760.0,54672.0,-0.0350567470165487,3
1089055.0,STE OKTAL TRAVAUX,0.0,0.0,4920225.0,-6241500.0,7197900.0,0.0921060891490693,2
1090537.0,PROJET BAT,0.0,0.0,101700.0,-136356.0,134088.0,-0.0336429934870619,2
1093396.0,STE COPARA,0.0,0.0,804897.6,-1059372.6,1100845.1999999995,-0.0164329047938924,2
1095113.0,SO.BA.TRA.CO,0.0,0.0,575628.68,-657902.49,986709.7400000002,-0.018464729733635,2
1097918.0,STE INTER TRIDIM,0.0,0.0,151584.0,-364023.0,-121710.0,-0.0381966769429859,3
1099011.0,STE SOTOREX,0.0,0.0,9939.29,-15047.86,9661.440000000002,-0.0358580192798731,3
1099152.0,BEMASSIOUINE POUR MATERIAUX DE CONS,0.0,0.0,2783025.0,-2986000.0,5160100.0,0.0558294327777066,2
1099701.0,SOMELECAD S.A.R.L,0.0,0.0,1005954.43,-1005954.43,2011908.86,-0.000214265415025,2
1101466.0,STE CITC,0.0,0.0,1295604.6,-1365452.4,2451513.600000001,0.0076115222443145,2
1102204.0,LAYMINA,0.0,0.0,9504.0,0.0,38016.0,-0.0353532550097381,3
1102397.0,HARZI FRERES,0.0,0.0,121597.2,-150000.0,186388.8,-0.0327119412986492,2
1102400.0,VETCO,0.0,0.0,17137736.76,-20539890.74,27471165.56000001,0.4530081836850897,2
1103998.0,SOTAMAC,0.0,0.0,28476.0,-28476.0,56952.0,-0.0350161587465876,3
1105730.0,STE LUMIERES & TECHNOLOGIE,0.0,0.0,18468.0,-18468.0,36936.0,-0.0353724810323512,3
1107228.0,STE EQUITE CONSTRUCTION,0.0,0.0,222648.6,-204402.0,481790.4,-0.0274532395935011,2
1107291.0,STE SOKOFAF,0.0,0.0,-32916.0,0.0,-131664.0,-0.038373876784737,3
1107820.0,STE SEGMATRA,0.0,0.0,6624.0,-6720.0,13056.0,-0.0357975897545753,3
1107856.0,ENTRAVAIL,0.0,0.0,5083799.03,-5445604.66,9443986.8,0.132090640637858,2
1109363.0,STE SONETRAD,0.0,0.0,201084.0,-275076.0,254184.0,-0.0315050597724799,2
1109453.0,STE ELECTRO TADART,0.0,0.0,203220.0,-254820.0,303240.0,-0.030631771100896,2
1110759.0,STE SAFARELEC,0.0,0.0,299426.29,-283430.88,630843.3999999999,-0.0247998170485405,2
1111088.0,OUNASSER MOHAMED,0.0,0.0,396521.28,-375921.36,834242.4000000001,-0.0211789339249372,2
1112057.0,STE ENTREPRISE R I F I,0.0,0.0,36360.0,-36360.0,72720.0,-0.0347354588164356,2
1113231.0,ENTREPRISE MOHCINE,0.0,0.0,40532.4,-24049.32,114030.96,-0.0340000463616848,2
1114526.0,STE AL MADARIS ALILMIA PRIVE,0.0,0.0,28908.0,-28512.0,58608.0,-0.0349866788452474,2
1115376.0,STE EQUIPEMENT NAJMA,0.0,0.0,162338.4,-126579.4,396194.8,-0.0289770015760807,2
1115609.0,STE GENERALE DE PROJETS (B),0.0,0.0,366672.0,-39388.8,1387910.4,-0.0113226066210705,2
1116800.0,S.T.A.M,0.0,0.0,50081638.86,-69902563.03,60521429.38,1.0413647758830584,1
1117388.0,SUD PREFAQUE,0.0,0.0,1973962.44,-2190000.0,3515849.76,0.0265586991703797,2
1117640.0,L'HORQUDI TRAVAUX,0.0,0.0,4828389.68,-5416532.85,8480493.02,0.1149386469323887,2
1118770.0,MAPI MATERIAUX,0.0,0.0,1293065.64,-1265678.88,2640904.8,0.0109830402942507,2
1119748.0,GOUMGHAR MATERIAUX,0.0,0.0,42784.2,-294985.2,-418833.6,-0.0434860334730782,3
1120053.0,STE UBAC,0.0,0.0,444968.27,-170076.51,1439720.06,-0.0104002976444599,2
1121554.0,STE SOUSSAID MOUAB,0.0,0.0,52908.0,-52908.0,105816.0,-0.0341462880345794,2
1122940.0,STE AGEBAC,0.0,0.0,417901.8,-345608.4,980390.4,-0.0185772258204314,2
1123532.0,STE OUMRIOUAT TRAVAUX,0.0,0.0,880860.0,-719826.0,2083788.0,0.001065317891506,2
1124710.0,STE AL-SHAMS CONTRACTING COMPANY,0.0,0.0,783645.36,-144792.0,2844997.44,0.0146162715088961,2
1125186.0,STE TECHMITEL SARL,0.0,0.0,52896.0,-82200.0,47184.0,-0.0351900474399998,3
1126163.0,STE SOHATRAC,0.0,0.0,80352.0,-80352.0,160704.0,-0.0331691788408845,2
1126942.0,OULED ATTOU,0.0,0.0,1163949.69,-1393700.01,1868398.74,-0.0027690143153356,2
1127093.0,STE BRUNET ECO AMENAGEMENT,0.0,0.0,218838.0,-243594.0,388164.0,-0.0291199648560822,2
1127377.0,Mr KHAMLICHI MOHAMED RACHID,0.0,0.0,705107.95,-733923.95,1352583.9,-0.0119514844801847,2
1129424.0,STE ATNER,0.0,0.0,744223.72,-236963.09,2502968.7,0.0085275193889087,2
1131053.0,ATLAS ESSAGHIR NEGOCE,0.0,0.0,2225520.0,-2311734.41,4278611.18,0.0401372809383023,2
1131593.0,STE BORA CONSTRUCTION,0.0,0.0,908072.44,-903812.44,1824664.88,-0.0035475589276692,2
1131710.0,STE ENGOR,0.0,0.0,988788.0,-1674822.0,605508.0,-0.0252508346164231,2
1132038.0,ABY BAT,0.0,0.0,302076.0,-301614.0,605076.0,-0.0252585250254683,2
1132408.0,COMPTOIR GENERAL BAZ,0.0,0.0,214029.6,-214183.8,427750.8000000001,-0.028415245678321,2
1133302.0,COMPTOIR GENERAL DE MATERIAUX,0.0,0.0,918734.4,-918734.4,1837468.8,-0.0033196251726165,2
1133397.0,NOUVELLE CONSTRADINE FRERES,0.0,0.0,4059995.4,-4052527.84,8134925.92,0.1087869053777964,2
1133727.0,STE DAKO CONSTRUCTION,0.0,0.0,341761.97,-460873.03,445301.81999999983,-0.0281028046529471,2
1136530.0,STE BRAZER INGENIERIE,0.0,0.0,410913.0,-472353.0,698946.0,-0.0235874632266756,2
1136862.0,STE GAMACOM,0.0,0.0,3720.0,-28170.0,-41460.0,-0.0367680766515923,3
1136870.0,ILMA METAL,0.0,0.0,692684.57,-809167.97,1152402.34,-0.0155150911461987,2
1139743.0,SOUSSIA BETON,0.0,0.0,9144421.66,-7062104.15,22453478.34,0.3636839540948853,2
1142656.0,STE RYAD AL AMANE TRAVAUX,0.0,0.0,492671.4,-328353.0,1313979.6,-0.0126387133179298,2
1143758.0,STE BEST ATAAMIR,0.0,0.0,450906.0,-450906.0,901812.0,-0.0199760685012693,2
1144143.0,SOTRACOGEC SARL,0.0,0.0,95731.2,-98350.0,186224.8,-0.0327148608057868,2
1144503.0,STE GROUPE MOJAZINE,0.0,0.0,11503895.36,-8632144.34,28751292.76,0.475796845254446,2
1144903.0,STE SOBATIMAI,0.0,0.0,368085.0,-238866.0,994608.0,-0.018324125913853,2
1145593.0,STE DBICHATE NEGOCE,0.0,0.0,290951.95,-106631.95,950543.9,-0.0191085494166567,2
1145671.0,STE VIAS,0.0,0.0,-2055.55,-314727.02,-637676.24,-0.0473818423113753,3
1146925.0,STE PATRABLE,0.0,0.0,17316.0,-11076.0,47112.0,-0.0351913291748407,3
1147541.0,PREFA MAROC,0.0,0.0,4444414.61,-4752431.85,8272794.740000002,0.1112412285731371,2
1147542.0,PREFAMAR,0.0,0.0,11046778.3,-11562629.9,21061853.4,0.3389104239416818,2
1147624.0,ALIMENTATION AL AYADIA S.A.R.L,0.0,0.0,1360590.0,-1424588.0,2593184.0,0.010133520683216,2
1148047.0,STE ABAMCO,0.0,0.0,437250.0,-418200.0,912600.0,-0.0197840218976113,2
1148770.0,JET MATERIAUX  S.A.R.L,0.0,0.0,1131521.71,-1270095.74,1985895.36,-0.0006773544328464,2
1148951.0,IFLILT MATERIAUX,0.0,0.0,6556668.82,-6757923.78,12710827.72,0.1902465271207054,2
1151563.0,EXTRA AGGLOS,0.0,0.0,6265344.35,-6628602.9,11804171.599999998,0.1741063502082346,2
1151572.0,STE EMPEGEC,0.0,0.0,28752.0,-26238.0,62532.0,-0.0349168242964196,2
1151685.0,MAROC TRANS LIGNE,0.0,0.0,18873901.39,-18962432.86,37570739.84,0.6327995202503134,2
1151875.0,STE ALEQ,0.0,0.0,3231162.0,-3883476.0,5157696.0,0.0557866370755195,2
1153043.0,STE ATELIER TEULI,0.0,0.0,25131.6,-25131.6,50263.2,-0.035135231913305,3
